candidate_id,rule_group,rule_name,subject_type,subject_id,predicate,object_type,object_id,source_evidence,confidence_level,should_assert,reason_not_asserted,example_query_ids_if_relevant,note
SRC_0833,taxon-location-production mode,document_taxon_production_mode_context,document,TCKHTS_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,TCKHTS_001 aboutTaxon Generic_Shrimp; TCKHTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0834,taxon-location-production mode,document_taxon_location_context,document,TCTS_001,candidateHasTaxonLocationContext,taxon_location_pair,shrimp | VIệt Nam,TCTS_001 aboutTaxon Generic_Shrimp; TCTS_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0835,taxon-location-production mode,document_taxon_production_mode_context,document,TCTS_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,TCTS_001 aboutTaxon Generic_Shrimp; TCTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0836,taxon-location-production mode,document_taxon_location_production_mode_context,document,TCTS_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | VIệt Nam | Nuôi trồng,TCTS_001 aboutTaxon Generic_Shrimp; TCTS_001 aboutLocation Vietnam; TCTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0837,taxon-location-production mode,document_taxon_location_context,document,TCTS_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm sú | VIệt Nam,TCTS_001 aboutTaxon Tom_su; TCTS_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0838,taxon-location-production mode,document_taxon_production_mode_context,document,TCTS_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,TCTS_001 aboutTaxon Tom_su; TCTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0839,taxon-location-production mode,document_taxon_location_production_mode_context,document,TCTS_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm sú | VIệt Nam | Nuôi trồng,TCTS_001 aboutTaxon Tom_su; TCTS_001 aboutLocation Vietnam; TCTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0840,taxon-location-production mode,document_taxon_location_context,document,TCTS_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | VIệt Nam,TCTS_001 aboutTaxon Tom_the_chan_trang; TCTS_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0841,taxon-location-production mode,document_taxon_production_mode_context,document,TCTS_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TCTS_001 aboutTaxon Tom_the_chan_trang; TCTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0842,taxon-location-production mode,document_taxon_location_production_mode_context,document,TCTS_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | VIệt Nam | Nuôi trồng,TCTS_001 aboutTaxon Tom_the_chan_trang; TCTS_001 aboutLocation Vietnam; TCTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0843,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_001,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0844,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_002,candidateHasSafeLocationEvidence,location,Ấn Độ,metadata.related_location=India; KG aboutLocation=India,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0845,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_003,candidateHasSafeLocationEvidence,location,VIệt Nam; Mỹ Latin,metadata.related_location=Vietnam; Asia; Latin America; KG aboutLocation=Vietnam; Latin_America,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0846,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_004,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0847,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_005,candidateHasSafeLocationEvidence,location,Mỹ Latin,metadata.related_location=Latin America; Caribbean; KG aboutLocation=Latin_America,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0848,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_006,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Thailand; Bangkok; Global; KG aboutLocation=Global,high,false,candidate only; manual review required,SL_004,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0849,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_010,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0850,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_013,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0851,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_014,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Canada; China; Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0852,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_015,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0853,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_016,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0854,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_017,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=inland waters; Hungary; Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0855,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_019,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0856,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_020,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0857,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_021,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0858,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_022,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0859,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_023,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0860,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_024,candidateHasSafeLocationEvidence,location,Ven biển,metadata.related_location=coastal areas; marine environment; KG aboutLocation=Ven_bien,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0861,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_027,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0862,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_028,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0863,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_029,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0864,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_031,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0865,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_033,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0866,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_034,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0867,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_037,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0868,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_038,candidateHasSafeLocationEvidence,location,VIệt Nam,metadata.related_location=Vietnam; Mekong Delta; Bac Lieu; Ben Tre; Ca Mau; KG aboutLocation=Vietnam,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0869,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_039,candidateHasSafeLocationEvidence,location,Ấn Độ,metadata.related_location=India; Bangladesh; KG aboutLocation=India,high,false,candidate only; manual review required,HM_007;SL_001,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0870,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_040,candidateHasSafeLocationEvidence,location,Bangladesh,metadata.related_location=Bangladesh; KG aboutLocation=Bangladesh,high,false,candidate only; manual review required,HM_007;SL_001,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0871,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_041,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
SRC_0872,document-level safe facts / safe evidence,metadata_location_matches_kg_location_evidence,document,FAO_042_i3720e,candidateHasSafeLocationEvidence,location,Toàn cầu,metadata.related_location=Global; KG aboutLocation=Global,high,false,candidate only; manual review required,,Evidence is backed by existing metadata and KG fact; candidate only.
